part_id,country,part_age_group,part_adult_child,part_ethnicity,part_ses,day_week,large_n,add_u18_work,add_18_64_work,add_65_work,add_u18_school,add_18_64_school,add_65_school,add_u18_other,add_18_64_other,add_65_other
1633,UK,40-44,Adult,Black,2,weekday,0,0,0,0,0,0,0,0,0,0
1634,UK,20-24,Adult,White,2,weekday,6,0,6,0,0,0,0,0,0,0
1635,UK,45-49,Adult,White,Unemployed,weekend,2,0,0,0,0,0,0,2,0,0
1636,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1637,UK,30-34,Adult,Black,5,weekend,0,0,0,0,0,0,0,0,0,0
1639,UK,20-24,Adult,Black,Unknown,weekday,0,0,0,0,0,0,0,0,0,0
1640,UK,25-29,Adult,White,3,weekend,0,0,0,0,0,0,0,0,0,0
1641,UK,35-39,Adult,White,Unemployed,weekend,2,0,0,0,0,0,0,0,2,0
1642,UK,50-54,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
1643,UK,30-34,Adult,Black,2,weekday,0,0,0,0,0,0,0,0,0,0
1644,UK,40-44,Adult,White,6,weekend,0,0,0,0,0,0,0,0,0,0
1645,UK,15-19,Adult,White,Unemployed,weekday,2,0,0,0,0,0,0,1,1,0
1646,UK,30-34,Adult,Asian,2,weekday,0,0,0,0,0,0,0,0,0,0
1647,UK,20-24,Adult,White,4,weekday,0,0,0,0,0,0,0,0,0,0
1648,UK,30-34,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
1650,UK,30-34,Adult,Asian,2,weekday,0,0,0,0,0,0,0,0,0,0
1651,UK,35-39,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
1652,UK,40-44,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
1653,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1654,UK,40-44,Adult,White,3,weekday,4,0,0,0,0,0,0,0,2,2
1655,UK,65-69,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
1656,UK,70-74,Adult,White,Unknown,weekend,8,0,0,0,0,0,0,1,6,1
1657,UK,60-64,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
1658,UK,25-29,Adult,White,Unemployed,weekday,1,0,0,0,0,0,0,0,1,0
1659,UK,45-49,Adult,White,7,weekend,11,0,0,0,0,0,0,6,5,0
1661,UK,40-44,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
1662,UK,65-69,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
1663,UK,50-54,Adult,White,2,weekend,0,0,0,0,0,0,0,0,0,0
1664,UK,50-54,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
1665,UK,45-49,Adult,White,2,weekday,20,0,0,0,0,0,0,20,0,0
1666,UK,25-29,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
1667,UK,30-34,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
1668,UK,30-34,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
1669,UK,45-49,Adult,White,4,weekday,2,0,0,0,0,0,0,0,1,1
1670,UK,40-44,Adult,Black,7,weekday,0,0,0,0,0,0,0,0,0,0
1672,UK,50-54,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
1673,UK,70-74,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
1674,UK,30-34,Adult,White,2,weekend,0,0,0,0,0,0,0,0,0,0
1675,UK,25-29,Adult,Asian,6,weekday,0,0,0,0,0,0,0,0,0,0
1676,UK,40-44,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
1677,UK,35-39,Adult,White,6,weekday,5,0,0,0,0,0,0,0,5,0
1678,UK,20-24,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
1679,UK,60-64,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
1680,UK,30-34,Adult,Black,3,weekend,7,0,0,0,0,0,0,1,5,1
1681,UK,20-24,Adult,Asian,Unknown,weekday,53,0,0,0,0,0,0,2,50,1
1683,UK,20-24,Adult,White,2,weekday,7,0,0,0,0,0,0,0,5,2
1684,UK,45-49,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
1685,UK,30-34,Adult,White,2,weekend,6,0,0,0,0,0,0,2,4,0
1686,UK,25-29,Adult,White,Student,weekday,0,0,0,0,0,0,0,0,0,0
1687,UK,30-34,Adult,Asian,1,weekday,0,0,0,0,0,0,0,0,0,0
1688,UK,25-29,Adult,White,3,weekday,1,0,0,0,0,0,0,0,1,0
1689,UK,60-64,Adult,White,2,weekday,40,0,0,0,0,0,0,0,30,10
1690,UK,40-44,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
1691,UK,50-54,Adult,Black,1,weekend,5,0,0,0,0,0,0,0,5,0
1692,UK,50-54,Adult,White,7,weekday,1,0,0,0,0,0,0,0,0,1
1694,UK,45-49,Adult,White,3,weekday,33,0,0,0,0,0,0,30,3,0
1695,UK,65-69,Adult,White,7,weekday,170,0,40,60,0,0,0,0,30,40
1696,UK,25-29,Adult,White,1,weekday,6,0,0,0,0,0,0,2,4,0
1697,UK,40-44,Adult,White,7,weekday,0,0,0,0,0,0,0,0,0,0
1698,UK,55-59,Adult,White,2,weekend,0,0,0,0,0,0,0,0,0,0
1699,UK,35-39,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
1700,UK,55-59,Adult,White,Retired,weekday,11,0,0,0,0,0,0,0,8,3
1701,UK,20-24,Adult,White,1,weekend,0,0,0,0,0,0,0,0,0,0
1702,UK,35-39,Adult,Asian,1,weekend,0,0,0,0,0,0,0,0,0,0
1703,UK,35-39,Adult,Asian,2,weekend,0,0,0,0,0,0,0,0,0,0
1705,UK,40-44,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
1706,UK,30-34,Adult,Black,2,weekday,0,0,0,0,0,0,0,0,0,0
1707,UK,55-59,Adult,White,7,weekend,0,0,0,0,0,0,0,0,0,0
1708,UK,25-29,Adult,White,1,weekday,5,0,0,0,0,0,0,0,4,1
1709,UK,25-29,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
1710,UK,30-34,Adult,White,1,weekend,0,0,0,0,0,0,0,0,0,0
1711,UK,25-29,Adult,White,3,weekend,0,0,0,0,0,0,0,0,0,0
1712,UK,50-54,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
1713,UK,60-64,Adult,White,4,weekend,0,0,0,0,0,0,0,0,0,0
1714,UK,50-54,Adult,White,2,weekend,0,0,0,0,0,0,0,0,0,0
1716,UK,70-74,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1717,UK,35-39,Adult,White,1,weekday,5,0,0,0,0,0,0,1,3,1
1718,UK,25-29,Adult,Asian,3,weekday,0,0,0,0,0,0,0,0,0,0
1719,UK,75+,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1720,UK,25-29,Adult,Black,1,weekday,0,0,0,0,0,0,0,0,0,0
1721,UK,40-44,Adult,Asian,Unknown,weekend,0,0,0,0,0,0,0,0,0,0
1722,UK,20-24,Adult,Asian,2,weekday,1,0,0,0,0,0,0,1,0,0
1723,UK,25-29,Adult,White,4,weekday,5,0,0,0,0,0,0,0,5,0
1724,UK,60-64,Adult,White,1,weekend,0,0,0,0,0,0,0,0,0,0
1725,UK,75+,Adult,White,Retired,weekday,1,0,0,0,0,0,0,0,1,0
1727,UK,55-59,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
1728,UK,30-34,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
1729,UK,35-39,Adult,Black,3,weekday,14,0,0,0,0,0,0,0,4,10
1730,UK,55-59,Adult,White,7,weekday,1,0,0,0,0,0,0,0,0,1
1731,UK,45-49,Adult,White,1,weekend,0,0,0,0,0,0,0,0,0,0
1732,UK,45-49,Adult,Black,6,weekday,0,0,0,0,0,0,0,0,0,0
1733,UK,35-39,Adult,Black,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
1734,UK,40-44,Adult,White,2,weekend,0,0,0,0,0,0,0,0,0,0
1735,UK,60-64,Adult,White,3,weekday,5,0,0,0,0,0,0,1,3,1
1736,UK,50-54,Adult,White,1,weekday,9,0,0,0,0,0,0,3,6,0
1738,UK,30-34,Adult,Asian,3,weekday,2,0,0,0,0,0,0,0,2,0
1739,UK,60-64,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1740,UK,55-59,Adult,White,6,weekend,0,0,0,0,0,0,0,0,0,0
1741,UK,75+,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
1742,UK,50-54,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
1743,UK,40-44,Adult,White,3,weekend,1,0,0,0,0,0,0,1,0,0
1744,UK,35-39,Adult,Asian,2,weekday,0,0,0,0,0,0,0,0,0,0
1745,UK,35-39,Adult,White,7,weekday,10,0,0,0,0,0,0,0,10,0
1746,UK,35-39,Adult,White,5,weekend,1,0,0,0,0,0,0,1,0,0
1747,UK,35-39,Adult,White,6,weekend,0,0,0,0,0,0,0,0,0,0
1749,UK,60-64,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
1750,UK,20-24,Adult,Black,Student,weekday,0,0,0,0,0,0,0,0,0,0
1751,UK,50-54,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
1752,UK,60-64,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
1753,UK,25-29,Adult,Asian,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
1754,UK,50-54,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
1755,UK,40-44,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
1756,UK,25-29,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
1757,UK,25-29,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
1758,UK,25-29,Adult,White,Unemployed,weekday,1,0,0,0,0,0,0,0,1,0
1760,UK,25-29,Adult,White,6,weekday,29,0,0,0,0,0,0,19,4,6
1761,UK,20-24,Adult,White,Student,weekend,0,0,0,0,0,0,0,0,0,0
1762,UK,25-29,Adult,White,7,weekend,3,0,0,0,0,0,0,0,3,0
1763,UK,60-64,Adult,White,6,weekday,4,0,0,0,0,0,0,0,4,0
1764,UK,35-39,Adult,White,6,weekday,6,0,0,0,0,0,0,2,4,0
1765,UK,70-74,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1766,UK,30-34,Adult,White,2,weekday,19,0,0,0,10,9,0,0,0,0
1767,UK,25-29,Adult,White,5,weekend,35,0,0,0,0,0,0,20,11,4
1768,UK,30-34,Adult,Black,2,weekday,0,0,0,0,0,0,0,0,0,0
1769,UK,40-44,Adult,White,3,weekday,22,0,0,0,0,0,0,3,15,4
1771,UK,35-39,Adult,White,1,weekday,2,0,0,0,0,0,0,0,1,1
1772,UK,40-44,Adult,White,7,weekday,0,0,0,0,0,0,0,0,0,0
1773,UK,55-59,Adult,White,7,weekday,0,0,0,0,0,0,0,0,0,0
1774,UK,50-54,Adult,Black,6,weekend,0,0,0,0,0,0,0,0,0,0
1775,UK,70-74,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1776,UK,35-39,Adult,Black,3,weekday,0,0,0,0,0,0,0,0,0,0
1777,UK,20-24,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
1778,UK,55-59,Adult,White,2,weekday,3,0,0,0,0,0,0,0,2,1
1779,UK,60-64,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1780,UK,50-54,Adult,White,7,weekday,3,0,0,0,0,0,0,1,1,1
1782,UK,35-39,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
1783,UK,45-49,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
1784,UK,45-49,Adult,White,Unknown,weekday,0,0,0,0,0,0,0,0,0,0
1785,UK,15-19,Adult,Asian,Student,weekday,7,0,0,0,0,0,0,1,6,0
1786,UK,40-44,Adult,White,Unknown,weekend,2,0,0,0,0,0,0,0,2,0
1787,UK,45-49,Adult,White,Unemployed,weekend,0,0,0,0,0,0,0,0,0,0
1788,UK,50-54,Adult,Asian,4,weekday,2,0,0,0,0,0,0,0,2,0
1789,UK,20-24,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
1790,UK,20-24,Adult,Asian,Student,weekday,0,0,0,0,0,0,0,0,0,0
1791,UK,60-64,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1793,UK,20-24,Adult,Asian,7,weekday,23,0,0,0,0,0,0,3,20,0
1794,UK,50-54,Adult,White,4,weekday,3,0,0,0,0,0,0,1,1,1
1795,UK,60-64,Adult,White,3,weekend,82,0,0,0,0,0,0,17,50,15
1796,UK,20-24,Adult,Asian,Student,weekday,5,0,0,0,0,0,0,5,0,0
1797,UK,15-19,Adult,White,Unemployed,weekday,1,0,0,0,0,0,0,0,1,0
1798,UK,55-59,Adult,White,Retired,weekday,2,0,0,0,0,0,0,0,2,0
1799,UK,15-19,Adult,White,Unemployed,weekday,2,0,0,0,0,0,0,0,2,0
1800,UK,65-69,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
1801,UK,20-24,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
1802,UK,35-39,Adult,White,1,weekday,3,0,0,0,0,0,0,1,2,0
1804,UK,20-24,Adult,White,5,weekday,7,0,0,0,0,0,0,1,6,0
1805,UK,30-34,Adult,Black,1,weekday,0,0,0,0,0,0,0,0,0,0
1806,UK,40-44,Adult,Asian,2,weekend,0,0,0,0,0,0,0,0,0,0
1807,UK,55-59,Adult,White,Unemployed,weekend,0,0,0,0,0,0,0,0,0,0
1808,UK,20-24,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
1809,UK,45-49,Adult,White,2,weekend,0,0,0,0,0,0,0,0,0,0
1810,UK,75+,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1811,UK,65-69,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
1812,UK,50-54,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
1813,UK,40-44,Adult,Black,6,weekday,2,0,0,0,0,0,0,1,1,0
1815,UK,55-59,Adult,White,3,weekend,0,0,0,0,0,0,0,0,0,0
1816,UK,40-44,Adult,White,2,weekday,10,0,0,0,0,0,0,0,10,0
1817,UK,40-44,Adult,White,Unknown,weekend,0,0,0,0,0,0,0,0,0,0
1818,UK,50-54,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
1819,UK,55-59,Adult,White,1,weekday,15,0,0,0,0,0,0,0,15,0
1820,UK,45-49,Adult,White,Unemployed,weekday,1,0,0,0,0,0,0,0,1,0
1821,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1822,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1823,UK,35-39,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
1824,UK,30-34,Adult,Black,6,weekday,0,0,0,0,0,0,0,0,0,0
1826,UK,20-24,Adult,Black,Student,weekend,9,0,0,0,0,0,0,0,9,0
1827,UK,20-24,Adult,Asian,7,weekday,4,0,0,0,0,0,0,0,4,0
1828,UK,50-54,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
1829,UK,40-44,Adult,White,6,weekday,11,0,0,0,0,0,0,1,5,5
1830,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1831,UK,55-59,Adult,Asian,Unemployed,weekday,6,0,0,0,0,0,0,2,3,1
1832,UK,35-39,Adult,White,2,weekend,0,0,0,0,0,0,0,0,0,0
1833,UK,55-59,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
1834,UK,65-69,Adult,White,7,weekday,0,0,0,0,0,0,0,0,0,0
1835,UK,45-49,Adult,White,Unknown,weekday,13,0,0,0,0,0,0,2,10,1
1836,UK,55-59,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
1837,UK,75+,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
1838,UK,70-74,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1839,UK,60-64,Adult,White,2,weekend,0,0,0,0,0,0,0,0,0,0
1840,UK,45-49,Adult,White,Unemployed,weekend,0,0,0,0,0,0,0,0,0,0
1841,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1842,UK,55-59,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
1843,UK,40-44,Adult,Other,3,weekday,0,0,0,0,0,0,0,0,0,0
1844,UK,35-39,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
1845,UK,65-69,Adult,White,7,weekend,0,0,0,0,0,0,0,0,0,0
1846,UK,45-49,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
1847,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1848,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1849,UK,50-54,Adult,White,2,weekday,10,0,0,0,0,0,0,0,10,0
1850,UK,45-49,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
1851,UK,65-69,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
1852,UK,70-74,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1853,UK,15-19,Adult,White,6,weekend,13,0,0,0,0,0,0,10,3,0
1854,UK,20-24,Adult,White,Student,weekend,10,0,0,0,0,0,0,5,5,0
1855,UK,60-64,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
1856,UK,45-49,Adult,White,6,weekday,1,0,0,0,0,0,0,1,0,0
1857,UK,20-24,Adult,Black,2,weekday,0,0,0,0,0,0,0,0,0,0
1858,UK,45-49,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
1859,UK,65-69,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
1860,UK,20-24,Adult,Black,1,weekday,0,0,0,0,0,0,0,0,0,0
1861,UK,50-54,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
1862,UK,60-64,Adult,White,Unknown,weekend,0,0,0,0,0,0,0,0,0,0
1863,UK,20-24,Adult,White,2,weekday,58,0,0,0,22,14,0,15,6,1
1864,UK,40-44,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
1865,UK,75+,Adult,White,Retired,weekend,4,0,0,0,0,0,0,0,0,4
1866,UK,35-39,Adult,Black,1,weekday,0,0,0,0,0,0,0,0,0,0
1867,UK,55-59,Adult,White,1,weekend,0,0,0,0,0,0,0,0,0,0
1868,UK,45-49,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
1869,UK,50-54,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
1870,UK,75+,Adult,White,Unemployed,weekday,17,0,0,0,0,0,0,14,3,0
1871,UK,45-49,Adult,White,Unknown,weekday,4,0,0,0,0,0,0,0,3,1
1872,UK,75+,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1873,UK,75+,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1874,UK,50-54,Adult,White,4,weekday,0,0,0,0,0,0,0,0,0,0
1875,UK,45-49,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
1876,UK,55-59,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
1877,UK,35-39,Adult,White,Unemployed,weekend,0,0,0,0,0,0,0,0,0,0
1878,UK,20-24,Adult,Asian,2,weekday,0,0,0,0,0,0,0,0,0,0
1879,UK,70-74,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1880,UK,70-74,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
1881,UK,60-64,Adult,White,Retired,weekday,65,0,0,0,0,0,0,5,50,10
1882,UK,75+,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
1883,UK,45-49,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
1884,UK,75+,Adult,White,Retired,weekend,8,0,0,0,0,0,0,4,2,2
1885,UK,55-59,Adult,Asian,Retired,weekend,4,0,0,0,0,0,0,2,2,0
1886,UK,55-59,Adult,White,Unknown,weekday,0,0,0,0,0,0,0,0,0,0
1887,UK,50-54,Adult,White,1,weekday,13,0,0,0,0,0,0,5,8,0
1888,UK,55-59,Adult,White,7,weekday,1,0,0,0,0,0,0,0,1,0
1889,UK,60-64,Adult,White,Unknown,weekend,0,0,0,0,0,0,0,0,0,0
1890,UK,50-54,Adult,White,3,weekend,0,0,0,0,0,0,0,0,0,0
1891,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1892,UK,45-49,Adult,White,4,weekday,0,0,0,0,0,0,0,0,0,0
1893,UK,55-59,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
1894,UK,50-54,Adult,White,6,weekday,29,0,0,0,20,9,0,0,0,0
1895,UK,50-54,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
1896,UK,75+,Adult,White,Retired,weekday,1,0,0,0,0,0,0,0,1,0
1897,UK,60-64,Adult,Mixed,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1898,UK,60-64,Adult,White,2,weekend,0,0,0,0,0,0,0,0,0,0
1899,UK,60-64,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
1900,UK,45-49,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
1901,UK,45-49,Adult,White,1,weekend,5,0,0,0,0,0,0,1,4,0
1902,UK,60-64,Adult,White,Unemployed,weekday,12,0,0,0,0,0,0,0,10,2
1903,UK,55-59,Adult,White,2,weekend,0,0,0,0,0,0,0,0,0,0
1904,UK,40-44,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
1905,UK,45-49,Adult,White,Unemployed,weekend,0,0,0,0,0,0,0,0,0,0
1906,UK,55-59,Adult,White,3,weekday,36,6,10,20,0,0,0,0,0,0
1907,UK,70-74,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1908,UK,75+,Adult,White,Retired,weekend,1,0,0,0,0,0,0,0,0,1
1909,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1910,UK,60-64,Adult,Prefer not to say,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
1911,UK,55-59,Adult,White,Retired,weekday,2,0,0,0,0,0,0,0,0,2
1912,UK,45-49,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
1913,UK,70-74,Adult,Asian,Retired,weekday,1,0,0,0,0,0,0,0,1,0
1914,UK,60-64,Adult,White,7,weekday,100,0,0,0,0,0,0,100,0,0
1915,UK,70-74,Adult,White,Retired,weekend,4,0,0,0,0,0,0,0,4,0
1916,UK,50-54,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
1917,UK,55-59,Adult,White,Retired,weekday,6,0,0,0,0,0,0,1,3,2
1918,UK,60-64,Adult,White,5,weekday,0,0,0,0,0,0,0,0,0,0
1919,UK,45-49,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
1920,UK,45-49,Adult,White,3,weekend,0,0,0,0,0,0,0,0,0,0
1921,UK,50-54,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
1922,UK,75+,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
1923,UK,50-54,Adult,White,5,weekday,0,0,0,0,0,0,0,0,0,0
1924,UK,45-49,Adult,Asian,1,weekday,0,0,0,0,0,0,0,0,0,0
1925,UK,45-49,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
1926,UK,45-49,Adult,White,6,weekend,22,0,0,0,0,0,0,0,19,3
1927,UK,60-64,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
1928,UK,55-59,Adult,White,Unemployed,weekday,2,0,0,0,0,0,0,0,2,0
1929,UK,60-64,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1930,UK,55-59,Adult,White,7,weekday,105,0,0,0,0,0,0,100,5,0
1931,UK,50-54,Adult,White,2,weekday,46,0,0,0,0,0,0,6,30,10
1932,UK,70-74,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1933,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1934,UK,70-74,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1935,UK,60-64,Adult,White,Unemployed,weekend,0,0,0,0,0,0,0,0,0,0
1936,UK,60-64,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
1937,UK,75+,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1938,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1939,UK,60-64,Adult,White,6,weekend,1,0,0,0,0,0,0,1,0,0
1940,UK,55-59,Adult,White,1,weekend,0,0,0,0,0,0,0,0,0,0
1941,UK,65-69,Adult,White,Retired,weekday,1,0,0,0,0,0,0,0,1,0
1942,UK,70-74,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1943,UK,55-59,Adult,White,1,weekend,0,0,0,0,0,0,0,0,0,0
1944,UK,60-64,Adult,White,1,weekday,2,0,0,0,0,0,0,0,2,0
1945,UK,20-24,Adult,White,Unknown,weekday,0,0,0,0,0,0,0,0,0,0
1946,UK,60-64,Adult,White,7,weekday,10,0,0,0,0,0,0,0,5,5
1947,UK,60-64,Adult,White,7,weekend,0,0,0,0,0,0,0,0,0,0
1948,UK,55-59,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
1949,UK,75+,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1950,UK,75+,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
1951,UK,75+,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1952,UK,55-59,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
1953,UK,55-59,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
1954,UK,55-59,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1955,UK,55-59,Adult,White,6,weekend,0,0,0,0,0,0,0,0,0,0
1956,UK,55-59,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1957,UK,55-59,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
1958,UK,55-59,Adult,White,2,weekend,58,8,30,20,0,0,0,0,0,0
1959,UK,55-59,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
1960,UK,55-59,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
1961,UK,55-59,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
1962,UK,60-64,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
1963,UK,65-69,Adult,White,Unknown,weekday,0,0,0,0,0,0,0,0,0,0
1964,UK,55-59,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1965,UK,70-74,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1966,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
1967,UK,75+,Adult,White,Unemployed,weekday,4,0,0,0,0,0,0,0,3,1
1968,UK,35-39,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
1969,UK,40-44,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
1970,UK,20-24,Adult,White,3,weekday,3,0,0,0,0,0,0,0,2,1
1971,UK,45-49,Adult,White,2,weekend,2,0,0,0,0,0,0,0,2,0
